Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
1.0,43.0,1.0,9130.0,1.0,1.0,156.0,1.0,19.0,1.0,9.0,4.0,156.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,11.0,5.0,11.833333333333334,0.0,0.0,6.0,11.0,4.0,11.5,0.0,15.5,2.8,-4.06,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,19.0,1.0,9.0,6.0,126.1,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,6.0,0.0,7.3999999999999995,0.0,0.0,6.0,8.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,110.0,1.0,1.0,1.0,9.0,4.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,43.0,1.0,9070.0,1.0,1.0,108.0,1.0,38.0,38.0,7.0,7.0,105.2,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,10.0,16.0,10.5,11.538461538461538,0.0,0.0,10.0,15.0,10.0,12.4,0.0,12.7,3.7,-1.7,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,120.0,1.0,3.0,2.0,2.0,6.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,9.0,14.0,7.0,11.285714285714286,0.0,0.0,8.0,15.0,4.0,12.25,0.0,12.7,3.7,-1.7,Enrolled
1.0,1.0,1.0,8378.5,1.0,1.0,150.0,1.0,38.0,19.0,9.0,9.0,137.8,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Graduate
1.0,17.0,2.0,9070.0,1.0,1.0,152.0,1.0,39.0,39.0,3.0,3.0,134.2,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,5.0,11.8,0.0,0.0,6.0,9.0,4.0,12.0,0.0,15.5,2.8,-4.06,Enrolled
1.0,44.0,1.0,9119.0,1.0,1.0,150.0,1.0,19.0,3.0,5.0,2.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,16.0,0.0,7.3999999999999995,0.0,0.0,5.0,12.0,2.0,10.5,0.0,12.7,3.7,-1.7,Enrolled
1.0,17.0,3.5,9119.0,1.0,1.0,123.0,1.0,3.0,1.0,2.0,9.0,116.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,1.0,9119.0,1.0,1.0,150.0,1.0,1.0,1.0,3.0,3.0,143.4,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,0.0,5.0,5.0,5.0,14.2,0.0,8.9,1.4,3.51,Enrolled
1.0,17.0,1.0,8378.5,1.0,1.0,145.0,1.0,4.0,4.0,3.0,3.0,143.6,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,10.0,12.0,10.0,12.7,0.0,0.0,10.0,16.0,10.0,12.272727272727272,0.0,8.9,1.4,3.51,Enrolled
1.0,44.0,1.0,9130.0,1.0,1.0,150.0,1.0,1.0,37.0,4.0,8.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,10.0,3.0,12.666666666666666,0.0,0.0,6.0,7.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,1.0,3.5,9670.0,1.0,1.0,125.0,1.0,4.0,19.0,2.0,5.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,14.428571428571429,0.0,0.0,6.0,8.0,6.0,15.0,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,117.0,1.0,1.0,1.0,4.0,7.0,109.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.117142857142856,0.0,0.0,8.0,9.0,7.0,12.6,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,2.0,9238.0,1.0,1.0,121.0,1.0,19.0,19.0,16.5,16.5,119.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,11.833333333333334,0.0,8.9,1.4,3.51,Graduate
1.0,17.0,1.0,8378.5,1.0,1.0,140.0,1.0,1.0,1.0,5.0,7.0,146.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,39.0,1.0,9773.0,1.0,1.0,130.0,1.0,1.0,19.0,1.0,3.0,160.15000000000003,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,7.0,6.0,15.285714285714286,0.0,0.0,6.0,6.0,6.0,16.5,0.0,10.8,1.4,1.74,Graduate
1.0,15.0,1.0,9147.0,1.0,1.0,140.0,1.0,37.0,2.0,6.0,4.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,12.0,3.0,10.5,0.0,0.0,5.0,8.0,4.0,11.25,0.0,12.4,0.5,1.79,Graduate
1.0,53.0,1.0,9147.0,1.0,1.0,140.0,1.0,1.0,1.0,6.0,6.0,142.2,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,10.0,11.0,10.5,12.636363636363637,0.0,0.0,9.0,11.0,9.0,12.6,0.0,8.9,1.4,3.51,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,140.0,1.0,19.0,38.0,9.0,9.0,129.2,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,6.0,0.0,7.3999999999999995,0.0,0.0,5.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,140.0,1.0,1.0,1.0,9.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,9.0,9.0,3.0,14.333333333333334,0.0,0.0,7.0,8.0,1.0,14.0,0.0,15.5,2.8,-4.06,Dropout
1.0,44.0,1.0,9254.0,1.0,1.0,162.5,1.0,19.0,2.0,9.0,3.0,160.15000000000003,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,8.0,14.0,8.0,15.125,0.0,0.0,6.0,12.0,6.0,13.666666666666666,0.0,11.1,0.6,2.02,Enrolled
1.0,7.0,1.0,9500.0,1.0,1.0,140.0,1.0,3.0,19.0,2.0,6.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,7.0,0.0,0.0,7.3999999999999995,0.0,0.0,8.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Dropout
1.0,51.0,1.0,9147.0,1.0,1.0,116.0,1.0,3.0,3.0,2.0,2.0,115.2,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,7.0,16.0,3.0,12.0,0.0,0.0,8.0,10.0,3.0,10.333333333333334,0.0,8.9,1.4,3.51,Enrolled
1.0,16.0,3.0,9853.0,1.0,1.0,134.0,1.0,37.0,19.0,9.0,5.0,121.4,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,10.0,4.0,14.25,0.0,0.0,6.0,8.0,5.0,12.0,0.0,7.6,2.6,0.32,Enrolled
1.0,39.0,1.0,9147.0,1.0,1.0,133.1,1.0,38.0,38.0,9.0,8.0,134.8,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,12.0,2.0,10.5,0.0,0.0,5.0,9.0,4.0,10.0,0.0,16.2,0.3,-0.92,Enrolled
1.0,1.0,2.0,9773.0,1.0,1.0,140.0,1.0,1.0,1.0,9.0,9.0,136.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,14.428571428571429,0.0,16.2,0.3,-0.92,Graduate
1.0,42.0,1.0,9003.0,1.0,1.0,140.0,1.0,19.0,19.0,4.0,4.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,14.0,5.0,11.666666666666666,0.0,0.0,6.0,11.0,4.0,12.0,0.0,15.5,2.8,-4.06,Enrolled
1.0,17.0,3.5,9254.0,1.0,1.0,108.0,1.0,1.0,19.0,4.0,5.0,112.2,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,13.0,5.0,10.8,0.0,0.0,6.0,12.0,3.0,10.0,0.0,9.4,-0.8,-3.12,Enrolled
1.0,1.0,3.0,9773.0,1.0,1.0,149.0,1.0,1.0,3.0,0.0,0.0,148.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,4.0,4.0,0.0,7.3999999999999995,0.0,0.0,4.0,8.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,Dropout
1.0,1.0,1.0,9254.0,1.0,1.0,140.0,1.0,19.0,38.0,4.0,7.0,133.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,9.0,11.0,9.0,12.8,0.0,0.0,7.0,9.0,7.0,11.428571428571429,0.0,12.7,3.7,-1.7,Graduate
1.0,39.0,1.0,9991.0,1.0,1.0,140.0,1.0,37.0,12.0,9.0,9.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,6.0,5.0,10.8,0.0,0.0,5.0,7.0,5.0,12.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,38.0,7.0,7.0,98.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,8.0,4.0,11.4,0.0,0.0,5.0,7.0,4.0,11.0,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,125.0,1.0,37.0,19.0,9.0,9.0,122.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,13.725714285714286,0.0,0.0,8.0,8.0,8.0,14.5,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,133.1,1.0,1.0,37.0,9.0,10.0,139.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,6.0,5.0,12.8,0.0,0.0,6.0,9.0,5.0,12.25,0.0,10.8,1.4,1.74,Enrolled
1.0,1.0,3.5,9070.0,1.0,1.0,133.1,1.0,1.0,19.0,3.0,3.0,112.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,11.166666666666666,0.0,11.1,0.6,2.02,Graduate
1.0,39.0,1.0,9500.0,1.0,1.0,130.0,1.0,37.0,37.0,3.0,7.0,143.8,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,8.0,8.0,7.0,15.57,0.0,0.0,8.0,8.0,7.0,15.57,0.0,10.8,1.4,1.74,Dropout
1.0,17.0,3.0,9147.0,1.0,1.0,122.0,1.0,3.0,38.0,16.5,16.5,116.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,4.0,11.0,0.0,0.0,5.0,13.0,2.0,12.0,0.0,8.9,1.4,3.51,Enrolled
1.0,7.0,2.0,9500.0,1.0,1.0,140.0,1.0,37.0,38.0,9.0,9.0,138.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,7.0,7.0,7.0,14.114285714285714,0.0,0.0,8.0,9.0,8.0,15.91111111111111,0.0,16.2,0.3,-0.92,Dropout
1.0,43.0,1.0,9147.0,1.0,1.0,123.0,1.0,37.0,38.0,7.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,12.0,3.0,11.0,0.0,0.0,5.0,12.0,4.0,11.5,0.0,9.4,-0.8,-3.12,Enrolled
1.0,39.0,1.0,9238.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,4.0,103.5,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,7.0,1.0,9991.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,6.0,4.0,13.5,0.0,0.0,5.0,6.0,4.0,13.75,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,116.0,1.0,3.0,3.0,0.0,1.0,108.7,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,9.0,4.0,11.25,0.0,0.0,6.0,10.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,17.0,3.0,9254.0,1.0,1.0,118.0,1.0,19.0,1.0,4.0,4.0,115.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,12.142857142857142,0.0,0.0,6.0,8.0,6.0,11.333333333333334,0.0,8.9,1.4,3.51,Graduate
1.0,39.0,1.0,9500.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,4.0,127.3,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,8.0,8.0,7.0,13.075714285714286,0.0,0.0,8.0,8.0,7.0,13.075714285714286,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,3.5,9147.0,1.0,1.0,146.0,1.0,3.0,1.0,3.0,10.0,138.7,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,7.3999999999999995,0.0,0.0,5.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,39.0,1.0,9991.0,1.0,1.0,150.0,1.0,3.0,5.0,2.0,2.0,135.8,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,5.0,9.0,3.0,11.0,0.0,0.0,5.0,11.0,2.0,13.5,0.0,12.7,3.7,-1.7,Dropout
1.0,17.0,1.0,9085.0,1.0,1.0,137.0,1.0,1.0,1.0,4.0,7.0,134.6,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,16.0,0.0,7.3999999999999995,0.0,0.0,6.0,7.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,43.0,1.0,9500.0,1.0,1.0,136.0,1.0,19.0,37.0,16.5,16.5,118.4,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,12.0,4.0,13.125,0.0,0.0,7.0,8.0,6.0,12.333333333333334,0.0,13.9,-0.3,0.79,Enrolled
1.0,1.0,3.0,9500.0,1.0,1.0,134.0,1.0,38.0,38.0,7.0,9.0,132.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.512857142857142,0.0,0.0,8.0,8.0,7.0,13.512857142857142,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,160.0,1.0,38.0,37.0,9.0,7.0,155.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,3.0,9085.0,1.0,1.0,126.0,1.0,38.0,1.0,9.0,9.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,3.0,15.0,0.0,0.0,5.0,9.0,3.0,11.666666666666666,0.0,9.4,-0.8,-3.12,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,38.0,4.0,9.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,12.0,5.0,12.8,0.0,0.0,6.0,16.0,3.0,13.333333333333334,0.0,11.1,0.6,2.02,Dropout
1.0,17.0,3.0,9254.0,1.0,1.0,114.0,1.0,38.0,3.0,9.0,3.0,127.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,14.0,3.0,12.333333333333334,0.0,0.0,6.0,16.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,Dropout
1.0,1.0,3.0,9500.0,1.0,1.0,139.0,1.0,3.0,1.0,4.0,1.0,126.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,15.0,5.0,12.288,0.0,0.0,8.0,15.0,5.0,12.288,0.0,10.8,1.4,1.74,Dropout
1.0,43.0,2.0,8378.5,1.0,1.0,130.0,1.0,34.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,10.0,16.0,10.5,12.333333333333334,0.0,0.0,10.0,13.0,7.0,13.285714285714286,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,2.0,9147.0,1.0,1.0,131.0,1.0,1.0,1.0,9.0,9.0,118.8,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.8,0.0,12.4,0.5,1.79,Graduate
1.0,43.0,2.0,9670.0,1.0,1.0,130.0,1.0,19.0,1.0,4.0,4.0,127.6,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,11.0,4.0,11.142857142857142,0.0,10.8,1.4,1.74,Dropout
1.0,51.0,1.0,9147.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,5.0,112.1,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,43.0,1.0,9991.0,1.0,1.0,130.0,1.0,3.0,1.0,2.0,9.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,3.0,9119.0,1.0,1.0,117.0,1.0,1.0,1.0,3.0,5.0,111.1,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,5.0,11.8,0.0,0.0,5.0,12.0,3.0,11.5,0.0,11.1,0.6,2.02,Enrolled
1.0,17.0,1.0,9670.0,1.0,1.0,127.0,1.0,3.0,3.0,1.0,1.0,121.4,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,1.0,3.5,9119.0,1.0,1.0,131.0,1.0,1.0,19.0,4.0,7.0,126.8,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,12.2,0.0,0.0,5.0,8.0,4.0,12.0,0.0,8.9,1.4,3.51,Enrolled
1.0,51.0,1.0,9991.0,1.0,1.0,134.0,1.0,1.0,1.0,5.0,3.0,120.6,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,5.0,5.0,5.0,13.0,0.0,11.1,0.6,2.02,Graduate
1.0,39.0,1.0,9254.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,126.5,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,7.0,6.0,12.428571428571429,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,127.0,1.0,1.0,19.0,3.0,3.0,120.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,12.765714285714289,0.0,0.0,8.0,9.0,8.0,13.544444444444444,0.0,12.4,0.5,1.79,Graduate
1.0,51.0,1.0,9500.0,1.0,1.0,130.0,1.0,37.0,37.0,5.0,5.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,7.0,11.0,5.0,12.1,0.0,0.0,7.0,10.0,5.0,12.6,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,2.0,9147.0,1.0,1.0,142.0,1.0,37.0,38.0,9.0,9.0,137.5,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,5.0,12.0,0.0,0.0,5.0,9.0,5.0,11.5,0.0,13.9,-0.3,0.79,Graduate
1.0,18.0,1.0,9070.0,1.0,1.0,117.0,1.0,1.0,37.0,4.0,7.0,127.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,37.0,1.0,1.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,10.0,6.0,14.88888888888889,0.0,0.0,6.0,11.0,6.0,13.727272727272728,0.0,16.2,0.3,-0.92,Enrolled
1.0,43.0,1.0,9991.0,1.0,1.0,162.5,1.0,37.0,37.0,6.0,6.0,131.8,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,10.0,16.0,10.5,11.357142857142858,0.0,0.0,10.0,14.0,12.0,12.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,43.0,1.0,9070.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,12.5,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,3.5,9773.0,1.0,1.0,127.0,1.0,2.0,37.0,9.0,9.0,115.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,17.0,3.0,9500.0,1.0,1.0,140.0,1.0,3.0,2.0,3.0,3.0,126.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.884285714285712,0.0,0.0,8.0,9.0,8.0,14.75,0.0,11.1,0.6,2.02,Dropout
1.0,43.0,1.0,9085.0,1.0,1.0,130.0,1.0,19.0,38.0,4.0,9.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,12.0,5.0,13.0,0.0,0.0,6.0,12.0,3.0,11.666666666666666,0.0,13.9,-0.3,0.79,Enrolled
1.0,1.0,3.0,9500.0,1.0,1.0,122.0,1.0,3.0,1.0,4.0,3.0,114.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,11.0,4.0,12.65,0.0,0.0,7.0,9.0,5.0,11.1,0.0,12.4,0.5,1.79,Enrolled
1.0,17.0,1.0,9147.0,1.0,1.0,162.0,1.0,1.0,38.0,4.0,5.0,138.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,1.0,11.0,0.0,0.0,5.0,13.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Enrolled
1.0,39.0,1.0,9670.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,4.0,112.9,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,12.0,2.0,11.666666666666666,0.0,0.0,6.0,16.0,2.0,10.5,0.0,16.2,0.3,-0.92,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,120.0,1.0,3.0,3.0,3.0,3.0,111.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9254.0,1.0,1.0,160.0,1.0,19.0,37.0,5.0,3.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.714285714285714,0.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,141.0,1.0,38.0,1.0,5.0,7.0,132.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.285714285714286,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9085.0,1.0,1.0,125.0,1.0,1.0,38.0,4.0,9.0,118.4,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,13.0,3.0,11.333333333333334,0.0,0.0,5.0,12.0,2.0,10.5,0.0,9.4,-0.8,-3.12,Enrolled
1.0,7.0,1.0,9500.0,1.0,1.0,120.0,1.0,37.0,37.0,4.0,5.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0,7.0,0.0,7.3999999999999995,0.0,0.0,7.0,7.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,128.0,1.0,38.0,37.0,5.0,6.0,122.1,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,11.0,4.0,11.571428571428571,0.0,0.0,5.0,9.0,5.0,12.0,0.0,13.9,-0.3,0.79,Enrolled
1.0,1.0,1.0,9853.0,1.0,1.0,162.0,1.0,37.0,19.0,9.0,8.0,142.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,13.0,0.0,0.0,6.0,10.0,4.0,11.5,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,4.0,124.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,6.0,11.5,0.0,0.0,6.0,11.0,5.0,14.0,0.0,11.1,0.6,2.02,Graduate
1.0,17.0,2.0,9147.0,1.0,1.0,134.0,1.0,37.0,19.0,9.0,8.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,11.8,0.0,0.0,5.0,10.0,5.0,11.6,0.0,16.2,0.3,-0.92,Graduate
